Category::NonFlagship,University of South Carolina - Aiken,South Carolina,
Category::NonFlagship,University of South Carolina - Beaufort,South Carolina,
Category::NonFlagship,University of South Carolina - Upstate,South Carolina,
Category::NonFlagship,Winthrop University,South Carolina,
Category::NonFlagship,Black Hills State University,South Dakota,
Category::NonFlagship,Dakota State University,South Dakota,
Category::NonFlagship,Northern State University,South Dakota,
Category::NonFlagship,Oglala Lakota College,South Dakota,
Category::NonFlagship,Sinte Gleska College,South Dakota,
Category::NonFlagship,South Dakota School of Mines,South Dakota,
Category::NonFlagship,South Dakota State University,South Dakota,
Category::NonFlagship,Austin Peay State University,Tennessee,
Category::NonFlagship,East Tennessee State,Tennessee,
Category::NonFlagship,Middle Tennessee State,Tennessee,
Category::NonFlagship,Tennessee State University,Tennessee,
Category::NonFlagship,Tennessee Techonological University,Tennessee,
Category::NonFlagship,University of Memphis,Tennessee,
Category::NonFlagship,University of Tennessee - Knoxville,Tennessee,
Category::NonFlagship,University of Tennessee - Martin,Tennessee,
Category::NonFlagship,Angelo State University,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,Baylor College of Dentistry,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,Lamar University - Beaumont,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,Midland College,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,Midwestern State University,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,Prairie View A & M,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,Sam Houston State ,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,Stephen F Austin State,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,Sul Ross State University,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,Tarleton State University,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,Texas A & M International ,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,Texas A & M at Galveston,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,Texas A & M - Commerce,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,Texas A & M - Corpus Christi,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,Texas A & M - Kngsville,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,Texas Southern University,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,Texas State University - San Marcos,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,Texas Tech University HSC School of Nursing,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,Texas Tech University,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,Texas Women's University,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,University of Texas - Pan America,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,U of Texas Southwestern Med Centr,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,U of Texas - Health Science Center,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,University of Houston - Clear Lake,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,University of Houston - Downtown,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,University of North Texas,Texas,http://www.unt.edu/unt-dallas/finaid/calculator.htm
Category::NonFlagship,University of Texas Medical Branch,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,University of Texas at Brownsville,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,University of Texas at Dallas,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,University of Texas at El Paso,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,University of Texas at San Antonio,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,University of Texas at Tyler,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,University ot Texas of the Permian Basin,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,West Texas A & M University,Texas,http://www.collegeforalltexans.com/apps/CollegeMoney/index.php
Category::NonFlagship,Dixie State College of Utah,Utah,
Category::NonFlagship,Southern Utah University,Utah,
Category::NonFlagship,Utah State University,Utah,
Category::NonFlagship,Utah State University - Unitah Basin,Utah,
Category::NonFlagship,Utah Valley University,Utah,
Category::NonFlagship,Weber State University,Utah,
Category::NonFlagship,Castleton State College,Vermont,
Category::NonFlagship,Johnson State College,Vermont,
Category::NonFlagship,Lyndon State College,Vermont,
Category::NonFlagship,Vermont Technical College,Vermont,
Category::NonFlagship,University of Virgin Islands,Virgin Islands,
Category::NonFlagship,Christopher Newport University,Virginia,
Category::NonFlagship,George Mason University,Virginia,
Category::NonFlagship,James Madison University,Virginia,http://www.jmu.edu/finaid/AidEstimator.shtml
Category::NonFlagship,Longwood Univesity,Virginia,https://npc.collegeboard.org/student/app/longwood
Category::NonFlagship,Norfolk State University,Virginia,
Category::NonFlagship,Old Dominian,Virginia,
Category::NonFlagship,Radford University,Virginia,
Category::NonFlagship,University of Mary Washington,Virginia,
Category::NonFlagship,U of Virginia College at Wise,Virginia,
Category::NonFlagship,Virginia Commonwealth,Virginia,
Category::NonFlagship,Virginia Military Institue,Virginia,
Category::NonFlagship,Virginia Polytech Institute,Virginia,
Category::NonFlagship,Virginia State University,Virginia,
Category::NonFlagship,Central Washington University,Washington,
Category::NonFlagship,Eastern Washington University,Washington,
Category::NonFlagship,Evergreen State College,Washington,
Category::NonFlagship,Olympic College,Washington,
Category::NonFlagship,University of Washington Bothell,Washington,
Category::NonFlagship,University of Washington - Tacoma,Washington,
Category::NonFlagship,Washington State University,Washington,https://webapps.wsu.edu/finaid/osfaforms/FinancialAidEstimator.aspx
Category::NonFlagship,Western Washington University,Washington,
Category::NonFlagship,Bluefield State College,West Virginia,
Category::NonFlagship,Fairmont State College,West Virginia,
Category::NonFlagship,Gelnville State College,West Virginia,
Category::NonFlagship,Marshall University,West Virginia,
Category::NonFlagship,Shepherd University,West Virginia,
Category::NonFlagship,West Liberty State College,West Virginia,
Category::NonFlagship,West Virginia State University,West Virginia,
Category::NonFlagship,West Virginia U Inst of Technology,West Virginia,
Category::NonFlagship,West Virginia U ,West Virginia,https://wvu.studentaidcalculator.com/survey.aspx
Category::NonFlagship,University of Wisconsin - Eau Claire,Wisconsin,
Category::NonFlagship,University of Wisconsin - Green Bay,Wisconsin,
Category::NonFlagship,University of Wisconsin - LaCrosse,Wisconsin,http://www.uwlax.edu/finaid/calc2/
Category::NonFlagship,University of Wisconsin - Millwaukee,Wisconsin,
Category::NonFlagship,University of Wisconsin - Parkside,Wisconsin,
Category::NonFlagship,University of Wisconsin - Platteville,Wisconsin,
Category::NonFlagship,University of Wisconsin - River Falls,Wisconsin,
Category::NonFlagship,University of Wisconsin - Stevens Point,Wisconsin,
Category::NonFlagship,University of Wisconsin - Stout,Wisconsin,
Category::NonFlagship,University of Wisconsin - Superior,Wisconsin,
Category::NonFlagship,U of Wisconsin - Whitewater,Wisconsin,
Category::MidSizedPrivate,Academy of Art University,California,
Category::MidSizedPrivate,Fashion Institute of Design,California,
Category::MidSizedPrivate,Loyola Marymount,California,
Category::MidSizedPrivate,Santa Clara,California,http://www.scu.edu/financialaid/Net-Price-Calculator.cfm
Category::MidSizedPrivate,University of Denver,Colorado,
Category::MidSizedPrivate,Quinnipiac University,Connecticut,
Category::MidSizedPrivate,American University,District of Columbia,
Category::MidSizedPrivate,Howard University,District of Columbia,
Category::MidSizedPrivate,Keiser University,Florida,
Category::MidSizedPrivate,Savannah College of Art & Design,Florida,
Category::MidSizedPrivate,University of Tampa,Florida,https://ut.studentaidcalculator.com/survey.aspx
Category::MidSizedPrivate,Brigham Young University,Idaho,
Category::MidSizedPrivate,Bradley University,Illinois,https://admissions.bradley.edu/ssl/estimator/?status=viewtab1
Category::MidSizedPrivate,DePaul University,Illinois,http://depaul.edu/costcalculator/college.asp
Category::MidSizedPrivate,Loyola University,Illinois,
Category::MidSizedPrivate,Butler University,Indiana,
Category::MidSizedPrivate,Drake University,Iowa,
Category::MidSizedPrivate,Tulane University,Louisiana,
Category::MidSizedPrivate,Northeastern University,Massachusetts,
Category::MidSizedPrivate,Suffolk University,Massachusetts,
Category::MidSizedPrivate,Baker College,Michigan,
Category::MidSizedPrivate,University of St Thomas,Minnesota,
Category::MidSizedPrivate,Lindenwood University,Missouri,
Category::MidSizedPrivate,Saint Louis University,Missouri,
Category::MidSizedPrivate,Creighton University,Nebraska,
Category::MidSizedPrivate,Farleigh Dickinson University,New Jersey,
Category::MidSizedPrivate,Hofstra University,New York,
Category::MidSizedPrivate,Ithaca College,New York,
Category::MidSizedPrivate,Long Island University,New York,
Category::MidSizedPrivate,Monroe College,New York,
Category::MidSizedPrivate,New York Institute of Technology,New York,
Category::MidSizedPrivate,Rochester Institute of Techonolgy,New York,
Category::MidSizedPrivate,St Johns University,New York,
Category::MidSizedPrivate,Syracuse University,New York,
Category::MidSizedPrivate,Touro College,New York,
Category::MidSizedPrivate,Xavier University,Ohio,
Category::MidSizedPrivate,University of Dayton,Ohio,
Category::MidSizedPrivate,Carnegie Mellon University,Pennsylvania,
Category::MidSizedPrivate,Drexel University,Pennsylvania,
Category::MidSizedPrivate,Duquesne University,Pennsylvania,http://www.duq.edu/student-accounts/tuition/net-price-calculator.cfm
Category::MidSizedPrivate,Johnson and Wales,Rhode Island,
Category::MidSizedPrivate,Baylor University,Texas,http://www.baylor.edu/sfs/index.php?id=70213
Category::MidSizedPrivate,Southern Methodist University,Texas,
Category::MidSizedPrivate,Texas Christian University,Texas,
Category::MidSizedPrivate,Liberty University,Virginia,http://www.liberty.edu/npc/1011/userInfo
Category::MidSizedPrivate,Marquette University,Wisconsin,
Category::Private,Amridge University,Alabama,
Category::Private,Birmingham - Southern College,Alabama,
Category::Private,Concordia College,Alabama,
Category::Private,Faulkner University,Alabama,http://www.faulkner.edu/admissions/undergraduate/finaid/aid.asp
Category::Private,Herzing University,Alabama,
Category::Private,ITT Technical,Alabma,
Category::Private,Judson College,Alabama,
Category::Private,Miles College,Alabama,
Category::Private,Oakwood University,Alabama,
Category::Private,Samford University,Alabama,
Category::Private,Southesatern Bible College,Alabama,
Category::Private,Spring Hill College,Alabama,
Category::Private,Stillman College,Alabama,
Category::Private,Talledega College,Alabama,
Category::Private,Tuskegee University,Alabama,
Category::Private,University of Mobile,Alabama,
Category::Private,Virginia College,Alabama,
Category::Private,Alaska Pacific,Alaska,
Category::Private,Art Center Design College,Arizona,
Category::Private,Art Institute of Pheonix,Arizona,
Category::Private,Brookline College - Pheonix,Arizona,
Category::Private,Brookline College - Tucson,Arizona,
Category::Private,Brown Mackie College,Arizona,
Category::Private,College America,Arizona,
Category::Private,Collins College,Arizona,
Category::Private,DeVry University,Arizona,
Category::Private,Embry-Riddle,Arizona,
Category::Private,Everest College,Arizona,
Category::Private,Grand Canyon University,Arizona,
Category::Private,International Baptist College,Arizona,
Category::Private,Midwestern University,Arizona,
Category::Private,Prescott College,Arizona,
Category::Private,Southwestern College,Arizona,
Category::Private,University of Advancing Technology,Arizona,
Category::Private,Western International University,Arizona,
Category::Private,Arkansas Baptist College,Arkansas,
Category::Private,Central Baptist College,Arkansas,
Category::Private,Ecclesia College,Arkansas,
Category::Private,Harding University,Arkansas,http://misnet.harding.edu/npc.php
Category::Private,Hendrix College,Arkansas,
Category::Private,Lyon College,Arkansas,
Category::Private,Ouachita Baptist University,Arkansas,
Category::Private,University of the Ozarks,Arkansas,
Category::Private,Williams Baptist College,Arkansas,
Category::Private,American Intercontinental ,California,
Category::Private,American Jewish Community,California,
Category::Private,Antioch University - Los Angeles,California,
Category::Private,Antioch University - Santa Barbara,California,
Category::Private,Art Center College of Design,California,
Category::Private,Art Institute of California - Orange County,California,
Category::Private,Art Institue of California - San Diego,California,
Category::Private,Art Institue of California - San Francisco,California,
Category::Private,Art Institute of California - Hollywood,California,
Category::Private,Bethany University,California,
Category::Private,Brooks Institute,California,
Category::Private,California Baptist University,California,
Category::Private,California College of the Arts,California,
Category::Private,California Institute of the Arts,California,
Category::Private,California Lutheran University,California,
Category::Private,Chapman University,California,
Category::Private,Cogswell Polytechnical College,California,
Category::Private,Concordia University,California,
Category::Private,DeVry University - Fremont,California,
Category::Private,DeVry University - Long Beach,California,
Category::Private,DeVry University - Pomona,California,
Category::Private,DeVry University - Sherman Oaks,California,
Category::Private,Dominican University,California,
Category::Private,Golden Gate University,California,
Category::Private,Holy Names University,California,
Category::Private,Hope International University,California,
Category::Private,Humphreys College,California,
Category::Private,IPSB,California,
Category::Private,John F. Kennedy University,California,
Category::Private,LA College International,California,
Category::Private,La Sierra University,California,
Category::Private,Lincoln University,California,
Category::Private,Menlo College,California,
Category::Private,Mills College,California,
Category::Private,Mount St Marys College,California,
Category::Private,National University,California,
Category::Private,Notre Dame de Mamur University,California,http://www.ndnu.edu/admissions/financial-aid/net-price-calculator.aspx
Category::Private,Otis College of Art & Design,California,
Category::Private,Pacific Oaks College,California,
Category::Private,Pacific Union College,California,
Category::Private,Patten University,California,
Category::Private,Pitzer College,California,
Category::Private,Platt College,California,
Category::Private,Point Loma Nazarene University,California,
Category::Private,Saint Marys College of California,California,
Category::Private,Samuel Merritt University,California,
Category::Private,San Francisco Art Institute,California,
Category::Private,San Francisco Conservatory of Music,California,
Category::Private,Shasta Bible College,California,
Category::Private,University of La Verne,California,
Category::Private,University of Redlands,California,
Category::Private,University of San Diego,California,
Category::Private,University of San Francisco,California,
Category::Private,University of the Pacific,California,
Category::Private,Vanguard University of Southern California,California,
Category::Private,West Coast Baptist College,California,
Category::Private,Westmont College,California,
Category::Private,Whittier College,California,
Category::Private,Woodbury University,California,
Category::Private,Art Institute of Colorado,Colorado,
Category::Private,College America - Denver,Colorado,
Category::Private,College America - Fort Collins,Colorado,
Category::Private,Colorado Christian,Colorado,http://www.ccu.edu/finaid/estimator/
Category::Private,Colorado Technical University ,Colorado,
Category::Private,DeVry University - Colorado Springs,Colorado,
Category::Private,DeVry University - Denver,Colorado,
Category::Private,Johnson and Wales,Colorado,
Category::Private,Nazarene Bible College,Colorado,
Category::Private,Regis University,Colorado,http://www.regis.edu/rc.asp?page=financial.calculator
Category::Private,Rocky Mountain College ,Colorado,http://www.rocky.edu/admissions/FinancialAidEstimator.shtml
Category::Private,Westwood College,Colorado,
Category::Private,Albertus Magnus College,Connecticut,
Category::Private,Fairfield University,Connecticut,
Category::Private,Holy Apostles College,Connecticut,
Category::Private,Lyme Academy College of Fine Arts,Connecticut,
Category::Private,Mitchell College,Connecticut,
Category::Private,Post University,Connecticut,
Category::Private,Sacred Heart University,Connecticut,
Category::Private,Saint Joseph College,Connecticut,
Category::Private,University of Bridgeport,Connecticut,
Category::Private,University of Hartford,Connecticut,
Category::Private,University of New Haven ,Connecticut,
Category::Private,Goldey Beacom College,Delaware,
Category::Private,Wesley College,Delaware,
Category::Private,Wilmington College, Delaware,
Category::Private,Catholic University of America,District of Columbia,
Category::Private,Corcoran College of Art and Design,District of Columbia,
Category::Private,Galludet University,District of Columbia,
Category::Private,Potomac College,District of Columbia,
Category::Private,Southeastern University,District of Columbia,
Category::Private,Strayer University,District of Columbia,
Category::Private,Trinity Washington U,District of Columbia,
Category::Private,Art Institute of Fort Lauderdale,Florida,
Category::Private,Ave Maria University,Florida,
Category::Private,Baptist College of Florida,Florida,
Category::Private,Barry University,Florida,
Category::Private,Beacon College,Florida,
Category::Private,Bethune-Cookman University,Florida,
Category::Private,DeVry University - Miramar,Florida,
Category::Private,DeVry University - Orlando,Florida,
Category::Private,Eckerd College,Florida,
Category::Private,Edward Waters college,Florida,
Category::Private,Embry-Riddle,Florida,
Category::Private,Everest University - North Orlando,Florida,
Category::Private,Everest University - Pompano Beach,Florida,
Category::Private,Everest University - Tampa,Florida,
Category::Private,Flagler College, Florida,
Category::Private,Florida Christian,Florida,
Category::Private,Florida College,Florida,
Category::Private,Florida Institute of Technology,Florida,
Category::Private,Florida Memorial University,Florida,http://www.fmuniv.edu/home/financial-aid/cost-of-attendance/net-price-calculator
Category::Private,Florida Southern College,Florida,
Category::Private,Hobe Sound Bible College,Florida,
Category::Private,Hodges University,Florida,
Category::Private,International Academy of Design,Florida,
Category::Private,Jacksonville University,Florida,
Category::Private,Johnson and Wales,Florida,
Category::Private,Jones College,Florida,
Category::Private,Keiser University,Florida,
Category::Private,Lynn University,Florida,http://www.lynn.edu/admissions/cost-and-aid/costs/net-price-calculator
Category::Private,Miami International,Florida,
Category::Private,Northwood University,Florida,
Category::Private,Nova Southeastern University,Florida,
Category::Private,Palm Beach Atlantic,Florida,https://npc.collegeboard.org/student/app/pba
Category::Private,Pensacola Christian College,Florida,
Category::Private,Ringling College of Art and Design,Florida,
Category::Private,Rollins College,Florida,
Category::Private,Saint John Vianney,Florida,
Category::Private,Saint Leo,Florida,
Category::Private,Schiller International ,Florida,
Category::Private,Southeastern University,Florida,
Category::Private,St Thomas University,Florida,http://www.stu.edu/FinancialAidCalculator/tabid/2064/Default.aspx
Category::Private,Stetson,Florida,
Category::Private,Trinity Baptist College,Florida,
Category::Private,University of Tampa,Florida,https://ut.studentaidcalculator.com/survey.aspx
Category::Private,Webber International ,Florida,
Category::Private,Whitefield College and Theological Seminary,Florida,
Category::Private,Agnes Scott College,Georgia,
Category::Private,Art Institute of Atlanta,Georgia,
Category::Private,Atlanta Bible College,Georgia,
Category::Private,Berry College,Georgia,
Category::Private,Beulah Heights Bible College,Georgia,
Category::Private,Brenau University,Georgia,
Category::Private,Brewton- Parker,Georgia,
Category::Private,Clark Atlanta,Georgia,
Category::Private,Covenant College,Georgia,https://huss.covenant.edu/em/portal/netprice/
Category::Private,DeVry University - Alpharetta,Georgia,
Category::Private,DeVry University - DeCatur,Georgia,
Category::Private,Herzing University,Georgia,
Category::Private,LaGrange College,Georgia,
Category::Private,Life University,Georgia,
Category::Private,Luther Rice University,Georgia,
Category::Private,Mercer University,Georgia,http://estimator.merceraid.com/
Category::Private,Morehouse College,Georgia,
Category::Private,Morris Brown College,Georgia,
Category::Private,Oglethorpe University,Georgia,
Category::Private,Piedmont college,Georgia,
Category::Private,Reinhardt College,Georgia,
Category::Private,Shorter College,Georgia,
Category::Private,South University,Georgia,
Category::Private,Southern Catholic College,Georgia,
Category::Private,Spelman College,Georgia,
Category::Private,Thomas University,Georgia,
Category::Private,Truett-McConnell College,Georgia,
Category::Private,Wesleyan College,Georgia,
Category::Private,Young Harris College,Georgia,
Category::Private,Brigham Young,Hawaii,
Category::Private,Chaminade,Hawaii,
Category::Private,Hawaii Pacific University,Hawaii,
Category::Private,College of Idaho,Idaho,
Category::Private,New Saint Andrews College,Idaho,
Category::Private,Northwest Nazarene University,Idaho,
Category::Private,Stevens-Henager College,Idaho,
Category::Private,American Academy of Art,Illinois,
Category::Private,Augustana College,Illinois,
Category::Private,Aurora University,Illinois,
Category::Private,Benedictine University,Illinois,
Category::Private,Blessing-Rieman College of Nursing,Illinois,
Category::Private,Blackburn College,Illinois,
Category::Private,Bradley University,Illinois,https://admissions.bradley.edu/ssl/estimator/?status=viewtab1
Category::Private,Christian Life College,Illinois,
Category::Private,Columbia College,Illinois,
Category::Private,Concordia University,Illinois,http://www.cuchicago.edu/admission-financial-aid/undergraduate/tuition-financial-aid/college-cost-calculator/
Category::Private,DeVry,Illinois,
Category::Private,Dominican University,Illinois,https://dom.studentaidcalculator.com/survey.aspx
Category::Private,East - West University,Illinois,
Category::Private,Elmhurst College,Illinois,
Category::Private,Eureka College,Illinois,
Category::Private,Harrington College of Design,Illinois,
Category::Private,ITT Technical,Illinois,
Category::Private,Illinois College,Illinois,
Category::Private,Illinois Institute of Art,Illinois,
Category::Private,Illinois Institute of Technology,Illinois,
Category::Private,Illinois Academy of Art and Design,Illinois,
Category::Private,International Academy of Design and Tech,Illinois,
Category::Private,Judson University,Illinois,
Category::Private,Kendall College,Illinois,
Category::Private,Knox College,Illinois,
Category::Private,Lake Forest College,Illinois,
Category::Private,Lakeview College of Nursing,Illinois,
Category::Private,Lewis University,Illinois,
Category::Private,Lexington College,Illinois,
Category::Private,Lincoln College,Illinois,
Category::Private,MacMurray College,Illinois,
Category::Private,McKendree University,Illinois,
Category::Private,Methodist College of Nursing,Illinois,
Category::Private,Midstate College,Illinois,
Category::Private,Millikin University,Illinois,
Category::Private,Monmouth College,Illinois,
Category::Private,National University of Health Sciences,Illinois,
Category::Private,National - Louis University,Illinois,
Category::Private,North Central College,Illinois,
Category::Private,North Park University,Illinois,http://www.northpark.edu/Admissions/Undergraduate-Financial-Aid/Financial-Aid-Estimator.aspx
Category::Private,Olivet Nazarene University,Illinois,
Category::Private,Providence Baptist College,Illinois,
Category::Private,Quincy University,Illinois,
Category::Private,Robert Morris U,Illinois,
Category::Private,Rockford College,Illinois,
Category::Private,Roosevelt University,Illinois,https://roosevelt.studentaidcalculator.com/survey.aspx
Category::Private,Rush University,Illinois,
Category::Private,Saint Anthony College of Nursing,Illinois,
Category::Private,Saint Xavier University,Illinois,https://sxu.studentaidcalculator.com/survey.aspx
Category::Private,School of Art Institute of Chicago,Illinois,
Category::Private,Shimer College,Illinois,
Category::Private,St Augustine College,Illinois,
Category::Private,St Francis Med Center College of Nursing,Illinois,
Category::Private,St Johns College Seminary,Illinois,
Category::Private,Trinity College of Nursing ,Illinois,
Category::Private,Trinity Christian College,Illinois,
Category::Private,University of Saint Francis,Illinois,https://www.stfrancis.edu/content/newimages/aqip/NetPriceCalculator_0910/npcalc.htm
Category::Private,VanderCook College of Music,Illinois,
Category::Private,West Suburban College of Nursing,Illinois,
Category::Private,Anderson University,Indiana,
Category::Private,Butler University,Indiana,
Category::Private,Calumet College of St Joseph,Indiana,
Category::Private,DePauw University,Indiana,
Category::Private,DeVry University,Indiana,
Category::Private,Earlham School of Religion,Indiana,
Category::Private,Fairhaven College,Indiana,
Category::Private,Franklin College,Indiana,
Category::Private,Hanover College,Indiana,
Category::Private,Harrison College,Indiana,
Category::Private,Holy Cross College,Indiana,
Category::Private,Indiana Institute of Technology,Indiana,
Category::Private,International Business College,Indiana,
Category::Private,Manchester College,Indiana,
Category::Private,Marian University,Indiana,
Category::Private,Mid-America College of Funeral Service,Indiana,
Category::Private,Saint Joseph's  College,Indiana,
Category::Private,Saint Mary's College,Indiana,
Category::Private,St Mary of the Woods College,Indiana,
Category::Private,Trine University,Indiana,
Category::Private,University of Evansville,Indiana,http://www.evansville.edu/financialaid/earlyestimator.cfm
Category::Private,University of Indianapolis,Indiana,
Category::Private,University of Saint Francis,Indiana,
Category::Private,Valparaiso University,Indiana,https://www.valpo.edu/financialaid/earlyestimator.php
Category::Private,Wabash College,Indiana,
Category::Private,AIB College of Business,Iowa,
Category::Private,Allen College,Iowa,
Category::Private,Ashford University,Iowa,
Category::Private,Briar Cliff University,Iowa,
Category::Private,Buena Vista,Iowa,http://www.bvu.edu/calculator/
Category::Private,Central College,Iowa,
Category::Private,Clarke College,Iowa,
Category::Private,Coe College,Iowa,
Category::Private,Cornell College,Iowa,
Category::Private,Divine Word College,Iowa,
Category::Private,Dordt College,Iowa,
Category::Private,Faith Baptist Bible College,Iowa,
Category::Private,Grand View University,Iowa,
Category::Private,Hamilton Technical College,Iowa,
Category::Private,Kaplan University,Iowa,
Category::Private,Loras College,Iowa,
Category::Private,Luther College,Iowa,
Category::Private,Maharishi University of Management,Iowa,
Category::Private,Mercy College of Health Sciences,Iowa,
Category::Private,Morningside College,Iowa,
Category::Private,Norhtwestern College,Iowa,
Category::Private,Palmer College of Chiropractic,Iowa,
Category::Private,Pella College,Iowa,http://www.central.edu/financialAid/estimator.cfm
Category::Private,Simpson College,Iowa,
Category::Private,St Ambrose,Iowa,
Category::Private,University of Dubuque,Iowa,
Category::Private,Upper Iowa University,Iowa,
Category::Private,Waldorf College,Iowa,
Category::Private,Wartburg College,Iowa,
Category::Private,William Penn University,Iowa,
Category::Private,Baker University,Kansas,
Category::Private,Barclay College,Kansas,
Category::Private,Benedictine College,Kansas,
Category::Private,Bethany College,Kansas,
Category::Private,Donnelly College,Kansas,
Category::Private,Friends University,Kansas,
Category::Private,Kansas Wesleyan,Kansas,
Category::Private,Mid-America Nazarene University,Kansas,
Category::Private,Newman University,Kansas,
Category::Private,Ottawa University,Kansas,
Category::Private,Saint Mary's College,Kansas,
Category::Private,Southwestern College,Kansas,
Category::Private,Sterling College,Kansas,http://www.sterling.edu/webform/financial-aid-estimator
Category::Private,University of Saint Mary,Kansas,
Category::Private,Ashbury University,Kentucky,
Category::Private,Bellarmine University,Kentucky,
Category::Private,Berea College,Kentucky,
Category::Private,Boyce College,Kentucky,
Category::Private,Brescia College,Kentucky,
Category::Private,Campbellsville,Kentucky,
Category::Private,DeVry University,Kentucky,
Category::Private,Kentucky Christian,Kentucky,
Category::Private,Kentucky Mountain Bible College,Kentucky,
Category::Private,Kentucky Wesleyan,Kentucky,
Category::Private,Lindsey Wilson College,Kentucky,
Category::Private,Louisville Bible College,Kentucky,
Category::Private,Mid-Continent University,Kentucky,
Category::Private,Midway College,Kentucky,
Category::Private,Pikeville College,Kentucky,
Category::Private,Saint Catherine College,Kentucky,
Category::Private,Simmons College ,Kentucky,
Category::Private,Spalding University,Kentucky,
Category::Private,Thomas More College,Kentucky,
Category::Private,Transylvania University,Kentucky,
Category::Private,Union College,Kentucky,
Category::Private,University of the Cumberlands,Kentucky,
Category::Private,Centenary College ,Louisiana,
Category::Private,Dillard University,Louisiana,
Category::Private,Louisiana College,Louisiana,
Category::Private,Loyola University,Louisiana,
Category::Private,Our Lady of Holy Cross College,Louisiana,
Category::Private,Our Lady of the Lake College,Louisiana,
Category::Private,Saint Joseph Seminary,Louisiana,
Category::Private,Xavier University,Louisiana,
Category::Private,College of the Atlantic,Maine,
Category::Private,Husson University,Maine,
Category::Private,Maine College of Art,Maine,
Category::Private,Saint Joseph College,Maine,
Category::Private,Thomas College,Maine,
Category::Private,Unity College,Maine,
Category::Private,University of New England,Maine,
Category::Private,Antietam Bible College,Maryland,
Category::Private,Baltimore International College,Maryland,
Category::Private,Capitol College,Maryland,
Category::Private,College of Notre Dame,Maryland,
Category::Private,DeVry,Maryland,
Category::Private,Goucher College,Maryland,
Category::Private,Hood College,Maryland,
Category::Private,Loyola University,Maryland,
Category::Private,Maryland Institute College of Art,Maryland,
Category::Private,McDaniel College,Maryland,
Category::Private,Mount Saint Mary's University,Maryland,
Category::Private,Peabody Institute ,Maryland,
Category::Private,Sojourner - Douglas College,Maryland,
Category::Private,St John's College,Maryland,
Category::Private,Stevenson University,Maryland,
Category::Private,Washington Adventist,Maryland,
Category::Private,Washington Bible College,Maryland,
Category::Private,Washington College,Maryland,
Category::Private,American International College,Massachusetts,
Category::Private,Anna Maria College,Massachusetts,
Category::Private,Art Institute of Boston,Massachusetts,
Category::Private,Assumption College,Massachusetts,
Category::Private,Atlantic Union,Massachusetts,
Category::Private,Babson College,Massachusetts,
Category::Private,Bard College of Simon's Rock,Massachusetts,
Category::Private,Bay Path College,Massachusetts,
Category::Private,Bay State College,Massachusetts,
Category::Private,Becker College,Massachusetts,
